LOAD,PV,ONWP,OFWP
0.7445014951555051,0.0,0.180031751183463,0.44415126165803104
0.7063897673808728,0.0,0.18176911483395788,0.43606520057267517
0.6783804168511544,0.0,0.1839649014165845,0.43580657472047996
0.6602945721713941,0.0,0.18558325225011763,0.4438648988273793
0.6565402929854682,0.0,0.18939874219067543,0.4572781051268067
0.6827835180477381,0.0,0.19506315435012633,0.4666792080719935
0.7554736207849295,0.0,0.19961932272704358,0.47121309667302963
0.8348416501492216,0.0038077496503847773,0.20076514778840707,0.46097524352331604
0.8786117008704645,0.0457531724078239,0.1932019061016884,0.4347543843741478
0.8919247645609854,0.1402423015165041,0.18735155222507616,0.41859843673302427
0.8919853678056832,0.2068800589539374,0.1899552684145526,0.412944559449141
0.8874972384203267,0.25586242279492016,0.1909152373731838,0.4109965773111536
0.8747705570338052,0.26298175483804986,0.19327291481411052,0.40687182492500684
0.8711646639742907,0.2337518996535323,0.1912146133883535,0.3976536018543768
0.8693658494839447,0.1784566367772433,0.19066312808331715,0.3760247886555767
0.8642204503629123,0.10266275979693489,0.1912762839744718,0.35327683869648213
0.8789025964450136,0.04162678331088527,0.1934175461071567,0.34152491573493315
0.9225993723340312,0.007696040391224598,0.19590162498288508,0.3289011332151623
0.9475287925097327,0.0,0.19520408641115305,0.31682356722116173
0.9407472894280576,0.0,0.18945410603937204,0.3145107946550314
0.9066785326595475,0.0,0.18800892884817527,0.3193083864194164
0.873018021384865,0.0,0.18134745131213664,0.31445922129806386
0.842544322550302,0.0,0.17403715083201257,0.2992861248977366
0.803749247280154,0.0,0.1685406485097443,0.29080334210526315
0.7591803356060773,0.0,0.16323240243011344,0.2858001673029725
0.7215591268211045,0.0,0.15713245347688012,0.2743272125715844
0.6942428570352929,0.0,0.1527213221200271,0.2520101573493319
0.6764352363425536,0.0,0.14699605504866614,0.22682500872647943
0.6724277090522698,0.0,0.14044963226119758,0.1935967871557131
0.6976485757411087,0.0,0.13612410207910053,0.16052792527952003
0.7660826778847556,0.0,0.1302736771383636,0.1307621068993728
0.8411293286097081,0.0043268459595475995,0.12240256141900405,0.10800970357240251
0.8819358806652325,0.04659394463659643,0.11648224464291737,0.09500132574311426
0.8938517640961766,0.12413079369198661,0.10878846557378405,0.09444579274611398
0.8936128403951111,0.16423531588211837,0.10328337505647554,0.10049751990728116
0.888339256229233,0.20266455061191055,0.09961542485691519,0.11476196223070631
0.8765893889595211,0.21178787663105156,0.09492067118071283,0.12730820766293974
0.8727504488772146,0.19567798149287421,0.08916429813452711,0.13380545159530952
0.869981982471705,0.15971544784556538,0.08593590842563209,0.13853682301608944
0.8631073707686309,0.10877973369874183,0.08844778875318719,0.12634730051813473
0.8761928968222411,0.054498020082074876,0.09335061678324512,0.11670437660212707
0.9180761665252286,0.01119178007097019,0.09612034060678513,0.11425047150259068
0.9416170378125679,0.0,0.09953475940220032,0.11979263444232342
0.9363891815495072,0.0,0.10326299764809485,0.13444159380965368
0.904303069113593,0.0,0.11030337502576543,0.15028053681483503
0.8733517065230944,0.0,0.11024934094295974,0.1787966052631579
0.8454856000262977,0.0,0.11070047683544058,0.21315278279247338
0.8085997106103242,0.0,0.11043576708943106,0.23729231688028363
0.6812329932144569,0.0,0.1102527703644255,0.24900216566675756
0.6508015330049861,0.0,0.11082457261633669,0.26058766416689394
0.6280611754862445,0.0,0.11144686274708557,0.2813099435505863
0.6112639761641928,0.0,0.11844465973708744,0.3183138936460322
0.6018449464147947,0.0,0.12820892021990699,0.365935301199891
0.6057953597381059,0.0,0.13882535946827423,0.417089100218162
0.6230911584824431,0.0,0.15044372635589945,0.45666455194982275
0.6526761933743023,0.004988459244539443,0.15923218583939514,0.48740190700845376
0.6883693007469074,0.04589744464660481,0.16078262617192415,0.5175271259885464
0.7159797717387969,0.12841165565364077,0.15090715666469015,0.5386678869648215
0.7259930805786251,0.17975504332290865,0.1460486404092697,0.5461113868284702
0.7251639180034426,0.23345292319933786,0.14459298760281375,0.5505746037632941
0.7205101397492456,0.2544744852687344,0.14425707994206854,0.5569442574311427
0.7105937961009341,0.23996319077292474,0.14015137666908006,0.5669780512680667
0.7024437615662671,0.18753003565465345,0.1383712527318777,0.5849006461685301
0.6956844796743146,0.10219525207501057,0.14215251109633525,0.5986659259612762
0.7091249938248965,0.04166513582464709,0.14869715924762225,0.6102141044450505
0.7483646765356907,0.008576981098861148,0.15715388209242032,0.6190801964821381
0.7715700262228402,0.0,0.16430864109464646,0.6255279128715572
0.7650393838449746,0.0,0.17038241827090592,0.6264419837742025
0.7412408569445716,0.0,0.1738452554096179,0.6206450260430869
0.7193491284977941,0.0,0.17788626561823634,0.6190269712298881
0.7070483226399212,0.0,0.1816922462074979,0.615791012407963
0.686432200670933,0.0,0.18353420157766553,0.6090625291791655
0.6905480792168882,0.0,0.1824126199771923,0.5984802304335969
0.6560104737098533,0.0,0.18272613918388955,0.5862296799836378
0.6291915178229551,0.0,0.1823448921776837,0.5688247511589856
0.6084156236634,0.0,0.17572460349189456,0.5302524383692391
0.5957706648341224,0.0,0.17171958650858887,0.4794222124352331
0.5953144876831249,0.0,0.17158370707416287,0.41600034674120534
0.6026032215583005,0.0,0.17204473880449986,0.3571050040905372
0.6204659361098555,0.004154001204485338,0.1730324800573389,0.31416319048268343
0.6486793175633897,0.04452543792287912,0.1702553939835167,0.29122668584674116
0.6797013839393689,0.1270218388926994,0.1645831781503364,0.27802437810199065
0.7014513375227927,0.17658715297086391,0.16546082200569326,0.28334013157894733
0.7131815546495267,0.213179045514841,0.16891643363385928,0.3044112834742296
0.7150185675486519,0.22072194290765149,0.1685366042792779,0.32607464344150533
0.7051600724520972,0.20207960025072402,0.16466049155621706,0.33174300940823565
0.6979067822927602,0.16420454565613032,0.16328715842004174,0.32744581919825466
0.691527648026639,0.10202315519589632,0.16812052943469005,0.32230902808835554
0.7088669709194413,0.04792026930275898,0.17117711280572062,0.3258995904008726
0.7588899909701164,0.016352978004580222,0.17396186359758678,0.3272553216525771
0.7945742833253112,0.0,0.17448410732527023,0.33111326424870463
0.799126872525482,0.0,0.17450821767575497,0.3491896693482411
0.7838394285811883,0.0,0.1735122934827965,0.3731789930460867
0.7662358388122644,0.0,0.17597506491086695,0.42614404526861194
0.7515472651133014,0.0,0.17637286587755716,0.48600813771475315
0.7222656137373231,0.0,0.17743841786890843,0.5311122806108536
0.7200220081601348,0.0,0.1795535239053566,0.5775199589582766
0.6794861505975938,0.0,0.18192022826054674,0.6220328849195528
0.6502061520373802,0.0,0.18596780272863195,0.6630066419416417
0.6320530928498637,0.0,0.18779097793537927,0.6820889322334333
0.6300065396410414,0.0,0.19307400619243256,0.6973412203436052
0.6617545594300209,0.0,0.19779431037841075,0.706531489773657
0.746555945150758,0.0,0.20112372138579487,0.7038911283065176
0.8380508674252602,0.0046718324256512156,0.2051451969024907,0.6614604440959913
0.8869169164407971,0.04551341908624619,0.2064023641711801,0.5838257432506136
0.902036140469506,0.12593136112303094,0.2089373630630387,0.4790180696754841
0.9022120735253255,0.17929820174875777,0.21551571829623775,0.3869187002999727
0.8979902311242469,0.21162291833148233,0.21381381800761787,0.3201107536133079
0.8828822095134973,0.21708371556215292,0.21059291049612847,0.2636279862285247
0.879057961126875,0.19493519049306798,0.20710080016140586,0.2237322871557131
0.8770049803011907,0.15917455713165785,0.20681093110051516,0.1817445331333515
0.8715088169456957,0.10513161529965902,0.2069362197845276,0.11563406776656668
0.8882645122274393,0.056047623739557725,0.20020406857083517,0.05905103476956639
0.9354009813685423,0.013653771021911879,0.20139090687967925,0.03423361644395964
0.961478924854364,0.0,0.20214764382026779,0.025343505999454594
0.9518299700675065,0.0,0.20175899561960936,0.028908330788110174
0.9142704664044076,0.0,0.20285798934177862,0.06180112339787293
0.8761884893135359,0.0,0.20120904231993517,0.13554377420234523
0.8397413306599343,0.0,0.20204830737479168,0.22984288260158167
0.7943520714280858,0.0,0.20440948045621793,0.3322633581947096
0.7806191925333863,0.0,0.20632753683067512,0.4074412517043905
0.7419350395656547,0.0,0.2102788823605749,0.44853894232342517
0.7137302894833353,0.0,0.21419673805860137,0.47130246277611126
0.6958115628419835,0.0,0.21586541867238015,0.4866990665394055
0.6923009821582211,0.0,0.21614455249239922,0.5119533076083992
0.719964343254574,0.0,0.21364691837210886,0.5411303815107716
0.7950886763204573,0.0,0.21106611795046584,0.559018366921189
0.8773518879655362,0.004615971633254388,0.20974299456241918,0.5706795639487319
0.9214927203566113,0.04424345418306675,0.20931349699751148,0.5782262139350969
0.9336669939854032,0.1268616525040675,0.20888923869101755,0.5811213051540769
0.9323719210108328,0.1830839823370013,0.22007977623931754,0.5734133262885193
0.9270915419357006,0.2175316183142637,0.23087046356142168,0.5609458101990727
0.9123228984952585,0.22526435567098643,0.236304257012869,0.5245488326970276
0.9083043524332111,0.21137802540671513,0.2348588834159642,0.4539212128442868
0.9065602645092892,0.17889724530597279,0.23064553363294366,0.375554763294246
0.9009864188128635,0.12259630109178224,0.22790168984303913,0.30964107676574854
0.9160389792724046,0.0612904601061699,0.22519183891015424,0.25116689923643304
0.9590077816402652,0.016930179673531685,0.2250360442527077,0.19909147832015273
0.9851876487648966,0.0,0.22469348870756006,0.1659193659667303
0.9797346422654739,0.0,0.22512743045064215,0.1601732947913826
0.9462614501107663,0.0,0.22695568957155648,0.1614886764385056
0.9119866423102838,0.0,0.22679882969326223,0.16004304417780202
0.8799457068385986,0.0,0.22562066744457462,0.16147205358603764
0.8392932339415634,0.0,0.2220994586066794,0.169130274065994
0.7887918155501683,0.0,0.21792411774768164,0.18908838737387512
0.7496674626504956,0.0,0.2148393378296628,0.22034643114262342
0.7213927433674798,0.0,0.21195315558679154,0.27224013485137716
0.7033329764475589,0.0,0.20526016649295556,0.34747267016634853
0.6998148662697582,0.0,0.19876471077588684,0.4326236681210799
0.7277138454356482,0.0,0.1944544535617893,0.5307387960185438
0.8035360340465355,0.0,0.19421432626199234,0.6336010951731661
0.8868065450769688,0.004267126765963637,0.19712115086390716,0.7008415669484591
0.931254066615454,0.04629159056138253,0.20061644888771424,0.7365938037905644
0.9433888563120939,0.12486785054164022,0.20238791321890046,0.7526463351513498
0.9418098663184244,0.16820810023029797,0.21011195459686344,0.7633041513498774
0.9361137122554267,0.21313994853869078,0.21993597833488113,0.768420866375784
0.921162891788499,0.22817678214256878,0.22899913583749984,0.7714674421870739
0.9167528120364654,0.21719989484088165,0.236783783374693,0.7743567596127625
0.9142251057939822,0.18477474363720645,0.24473805969175275,0.776903670439051
0.9083781782040247,0.12684067163349289,0.25349783954437755,0.7791101382601582
0.9232320334794362,0.06162220529340819,0.2637046906112397,0.780202189664576
0.9659898263680308,0.015758316036188397,0.2776248759565295,0.7801518693755112
0.9922455393716325,0.0,0.29227371104869365,0.7801287680665395
0.9867805958694664,0.0,0.304759634801601,0.7796995275429507
0.9531441422464666,0.0,0.3151841605685262,0.7783267607035725
0.9186173718649986,0.0,0.3262330661478318,0.7778942887919279
0.8860976707602015,0.0,0.3343006165580457,0.7783375096809382
0.8443714185548402,0.0,0.3368179677298409,0.7791429451868013
0.7745673157886327,0.0,0.33891967420635505,0.7789012844286882
0.7351234185078268,0.0,0.3413689155608724,0.7783920523588764
0.7064709389995284,0.0,0.3440823467477237,0.7784418632397055
0.6879682174547262,0.0,0.34602246509439416,0.7784654890919007
0.6840229462249046,0.0,0.34663175396226403,0.7785690171802564
0.7113136891894646,0.0,0.3491340024833245,0.7791940297245705
0.7866157917731279,0.0,0.350792501735988,0.7807928479683666
0.8696730895699425,0.0043771998412751685,0.3493437453980614,0.7818404704117808
0.9146201287616937,0.050159096321906634,0.3437814205376874,0.7825806812107992
0.9267942187442898,0.13899752554431372,0.3366200930379612,0.7826489652304337
0.9248038612714597,0.18953719099259664,0.33854331105978536,0.7822517118898283
0.9187273759364348,0.23658727585098632,0.34015413125687716,0.7814481058085627
0.9045478694929326,0.2489261081804701,0.33842395546307263,0.7794641205344969
0.900086368806004,0.23468224590756862,0.3316997734566061,0.7741500295882192
0.8972549117552481,0.19741410204413196,0.32774591716354057,0.7640379109626398
0.8906719302115071,0.13048512575323173,0.31842147017676226,0.7503011202617944
0.90486723022787,0.06314963912414567,0.30971970010014266,0.7402792047995637
0.947112099290887,0.01798151943582275,0.3042655421355419,0.731071669348241
0.9729237557924304,0.0,0.29870021276816755,0.7299683389691847
0.9661765945494175,0.0,0.2951472735272167,0.7300198430597218
0.9328707040793145,0.0,0.2901448921337657,0.728854574175075
0.8990610720934363,0.0,0.28224771659865866,0.7243697635669485
0.8665013361178995,0.0,0.2703837224689918,0.7146977894736842
0.8248692944111135,0.0,0.2546905403970164,0.6982611750749933
0.7616962884920129,0.0,0.23954914783521017,0.6832522200709027
0.7228999276984924,0.0,0.2248473851760977,0.672026047586583
0.6944812297977704,0.0,0.2152946525406906,0.6645510779929098
0.6759612455105392,0.0,0.2038581647062618,0.6521199094627761
0.6720488469498112,0.0,0.19770275472532636,0.648133655713117
0.6989263859732505,0.0,0.19474261654406688,0.6517952407962913
0.7734132830926314,0.0,0.19390613248890473,0.6577774184619581
0.8558674867816056,0.004492218428855093,0.19468153595251803,0.6630670448595583
0.9000042789563679,0.04935058150511423,0.1921525556754093,0.6664453493318789
0.9127895434794305,0.1612450951348483,0.18519732815651346,0.6708686847559313
0.9106992824759474,0.241593729553822,0.18820704294516014,0.6713280507226616
0.9050091887374195,0.3093483514194647,0.1920111664014353,0.6766427624761386
0.8906337318027279,0.33176143468467173,0.1906038484494853,0.6826084461412599
0.8855377335084337,0.31512402683400165,0.1864423461844433,0.6839462384783203
0.8821871086614341,0.2618373361964029,0.18318810317913878,0.6808730842650668
0.8756412236492956,0.16525732893911974,0.18101036680788954,0.6636257802017997
0.8895702366813808,0.061745825497717705,0.18204902500028491,0.646705729342787
0.9329092697804859,0.016015456470710975,0.18449720422542998,0.6331413245159532
0.9584570266983005,0.0,0.18487919685337628,0.6182358931006271
0.9502706302168146,0.0,0.18571217298406867,0.6122604885464957
0.9181189560889088,0.0,0.18936793746285166,0.6168870462230706
0.8860128262176247,0.0,0.19042814548856418,0.627660970548132
0.8553909249028465,0.0,0.1903465548695158,0.6348668560130898
0.8153949871567032,0.0,0.1898124961763383,0.6326580361330788
0.7247793628689062,0.0,0.18782691637830992,0.609022696482138
0.689300754253292,0.0,0.18624376244803656,0.5540267477502046
0.6627295370848701,0.0,0.18527330127843814,0.4713861278974639
0.6440372926657402,0.0,0.18735464005413244,0.39900526793018815
0.6338194019635083,0.0,0.1889882385620886,0.3281178913280611
0.6380754025570528,0.0,0.18879532793696133,0.26425922743386965
0.6581543594025843,0.0,0.1877162107459579,0.23270461385328609
0.6925465171223449,0.004660921650573403,0.18704591935400822,0.23143836364875917
0.7316038391604578,0.0567624828566573,0.18321315841448654,0.23651244764112353
0.7636829730409219,0.16983438383300592,0.17609805269742312,0.2407666416689392
0.7752014461036061,0.2429325087418572,0.1741221772526964,0.23983161739841835
0.7734035498442405,0.29265032389158613,0.17383874453582115,0.2328529000545405
0.7665579542401427,0.3004594641781331,0.1718890080623754,0.21091977038451049
0.7541443896178929,0.2799357619441753,0.16967884252853088,0.17262801554404145
0.7433009999719021,0.23084185644119254,0.16930904465311666,0.134944385055904
0.7349990900330984,0.14964363723185092,0.16740263166233588,0.10738615625852196
0.7475768343546204,0.06746587592910608,0.16099346178995802,0.09223536992091629
0.788870783414471,0.01799955658863211,0.15343987639377038,0.08630565980365422
0.8184583893530749,0.0,0.14551477858994696,0.08171377829288248
0.8120798060255419,0.0,0.1384448275795503,0.0770309970002727
0.7866705183395518,0.0,0.13152613542450797,0.07412840141805291
0.7627056079855241,0.0,0.1239522805129926,0.07144725606763022
0.7458762705791633,0.0,0.11805644123068411,0.06787712994273247
0.7197030147175897,0.0,0.11354857921689365,0.06514704540496317
0.6813569543967931,0.0,0.10970041503431689,0.06619979370057268
0.6455128898510318,0.0,0.10634911608034052,0.07392914480501772
0.6177567874256714,0.0,0.10186542073502936,0.08213803326970276
0.5969485715356111,0.0,0.09989636854333894,0.08890521407144805
0.5846062616374298,0.0,0.0995753866484968,0.1019758445595855
0.5845256409573624,0.0,0.09822288599593847,0.1260669956367603
0.5930692292901726,0.0,0.09785248672686721,0.16709991928006546
0.6122270168162984,0.004079103393303579,0.09796975308635429,0.2355092462503409
0.6424889715868112,0.04909772266772736,0.09410834154085554,0.30468381606217615
0.6761309345956927,0.14534988423145842,0.08393937249471767,0.3534911073084265
0.6983198025876849,0.2019540908444493,0.082552527693266,0.39478071775293155
0.709796220671473,0.24629482900190533,0.08708386324295325,0.4126787982001636
0.7106143644748923,0.2552350340673738,0.0888025122969858,0.4230349686392147
0.6992815577164182,0.2394708028663419,0.08894683536109792,0.4235291704390511
0.6913921171339514,0.20066205006632848,0.09178814913209027,0.4142589458685574
0.6845775577369867,0.13426696865367135,0.09505727632876948,0.41132535314971364
0.7009619204103097,0.06383069506556427,0.09809308278475443,0.415207140987183
0.7497844452773819,0.016634965435421124,0.10395332117552315,0.43948510880829017
0.7881417080161381,0.0,0.10867245584191527,0.4868727372511589
0.7915110647751354,0.0,0.11599518552333399,0.5296253393782384
0.7768770339964001,0.0,0.12435827208868354,0.5446408661030815
0.7599580772463648,0.0,0.13408666683610196,0.5649884338696481
0.7449604269994433,0.0,0.14832725797061103,0.600557526043087
0.7161907812180627,0.0,0.16804670883726994,0.644681188573766
0.7135330534687735,0.0,0.19141906267536515,0.6894819008726479
0.6732978247291723,0.0,0.21646361400954126,0.7252312450231797
0.6441783329443095,0.0,0.24382078799753992,0.7475800478592854
0.6260621866421999,0.0,0.27420339796253634,0.7630263406053994
0.6239836789952642,0.0,0.2996551263635304,0.7715117866103082
0.6557867926430598,0.0,0.320195548991112,0.7771245927188438
0.7397305506282258,0.0,0.3449621879668124,0.7811147056176712
0.8299131371857285,0.0039002954791733323,0.37101309551683936,0.7818461948459231
0.8783059299540353,0.05355228730068633,0.393598511852101,0.7817025314971366
0.8933302088993844,0.13952900247137812,0.4147147413529475,0.7817025314971366
0.8933893429745139,0.21001992038084163,0.4436575833822819,0.7817280924461412
0.8891656641114746,0.23396815056387765,0.46813908605092897,0.78321563076084
0.8746756119504456,0.24128824038992674,0.48258023503038994,0.782408698254704
0.8701636085596022,0.2233661533653329,0.4901966387882479,0.7738439409599127
0.8671490562513808,0.1826979152792754,0.4952919934257601,0.7664946790291791
0.8612349141536675,0.12770055232561053,0.4897046016168409,0.7634241112626124
0.8767464064571472,0.06629126165949777,0.4845278459091499,0.7707825278156532
0.9217845341621408,0.018401327656532303,0.4858288741009449,0.7791100943550586
0.9477197845536286,0.0,0.49305879114257944,0.7815246379874558
0.9395256749319085,0.0,0.495636503589835,0.7812861097627489
0.9035001679444463,0.0,0.5007403389984018,0.7817217087537497
0.8657094537205159,0.0,0.49775265045179246,0.7817951899372785
0.8304802366391423,0.0,0.5023713178870184,0.7816737754295064
0.7854081343878786,0.0,0.500241060664855,0.7816737754295064
0.7586705337658324,0.0,0.5003064091988737,0.7817025314971366
0.720466799246977,0.0,0.4948280102969464,0.7817344826833923
0.692273618875009,0.0,0.4923956779188429,0.7817951899372785
0.6740371843144846,0.0,0.4956952099945751,0.781638629124625
0.6704604910001427,0.0,0.5005454183981377,0.7820532742023452
0.6975152486027737,0.0,0.5013259066674569,0.7820005953095174
0.7718587180430366,0.0,0.5015992108188435,0.7754740389964548
0.8523675575772145,0.004977400250979248,0.49451825739677435,0.7558424754567766
0.8947529159802127,0.048446117870144134,0.4844734192576524,0.7378159820016362
0.9061114332061341,0.12979441124776703,0.46783228186060394,0.7044453339241886
0.9044224391410276,0.18451677779861442,0.46278936518575653,0.6792654686392146
0.8989703508725858,0.23004976233255958,0.4622620472134289,0.6587917994273248
0.8844735038023025,0.24044992290290976,0.46246115541927757,0.6496627750204527
0.8798966733042523,0.2345336640562848,0.4551341017732315,0.6479183596945732
0.8777340556995239,0.204171193111948,0.4501167292473284,0.7013163482410689
0.8714559268412322,0.1454058236382942,0.43993049344075896,0.7298445129533679
0.884577631195465,0.07300181696375284,0.4369796131143772,0.7545887934278702
0.9248060650258126,0.020948565655442487,0.4375601287269505,0.7660888190619035
0.9503892656594651,0.0,0.4432211390409118,0.7683606073084266
0.9443542843647483,0.0,0.44640603489584363,0.7702920627215708
0.9114160535791451,0.0,0.4521067090038379,0.7774682161167167
0.8781419339009593,0.0,0.4548754356276843,0.7812218464685029
0.8468798419467378,0.0,0.46112066059945817,0.7818117244341424
0.8067373545361436,0.0,0.4673261405157444,0.7817344826833923
0.7446636547466206,0.0,0.47299505476538206,0.7817344826833923
0.7059952953517492,0.0,0.47719123478427344,0.7817344826833923
0.6774157233832844,0.0,0.4821638628994314,0.7817344826833923
0.6589589133874953,0.0,0.4870483166458734,0.7817344826833923
0.6553195967202993,0.0,0.4891812042538592,0.7817344826833923
0.682325137142388,0.0,0.49021234269595726,0.7817344826833923
0.7570116576768791,0.0,0.4900763351797168,0.7817025314971366
0.8383656370052959,0.005498283464520143,0.4893445324192164,0.7817025314971366
0.8823413714661188,0.05597797014334687,0.484106081446543,0.7819492454322334
0.895025079642764,0.1423824603887208,0.4789890798689163,0.7821914325061358
0.8942881074580005,0.18569812210237152,0.4799407947049742,0.7820533632397054
0.8898499298379708,0.22664581250942534,0.47991157472553947,0.7819035136351241
0.8758955736308305,0.24014326425411536,0.4734505440266927,0.7817025314971366
0.8717956723039313,0.24463670102852725,0.46354592678032036,0.7817511952549768
0.8704118982166668,0.20955188145802742,0.45537769788083504,0.782011489773657
0.8650556732625645,0.13736278906568153,0.44817963154021306,0.7823456089446414
0.8792557480800247,0.054472716587044355,0.4458903180884397,0.7831423365148623
0.9210449909306325,0.014069123087588896,0.44386492088209356,0.7835067488410143
0.9479715634884182,0.0,0.4389722182710595,0.7813381191709845
0.9410245951840986,0.0,0.4315654042235498,0.7755274874556859
0.9081846151133841,0.0,0.4224269181736971,0.7664621116716661
0.8749911161152659,0.0,0.4144387559836995,0.7591161763021544
0.8438019317008777,0.0,0.40651994181008,0.7527038062448868
0.8039426267245984,0.0,0.399561022816333,0.747405451868012
0.7581131675608094,0.0,0.39059091983366795,0.7437630469048269
0.720477634372544,0.0,0.3827657934602342,0.7471257487046632
0.6927968268875659,0.0,0.37540446915362563,0.7574458236978455
0.6750428308840747,0.0,0.3646576296578273,0.7614545864466865
0.6718644661689733,0.0,0.3547069035189529,0.7571605470411781
0.6992424410766588,0.0,0.34829943728861085,0.7503912307062993
0.7738703784746089,0.0,0.34468794107263867,0.7470425524952277
0.8550221633411708,0.0057873420036110715,0.3425342342755209,0.749124633624216
0.8984846066840234,0.05052194855088854,0.3366376438417811,0.7543717658849196
0.9101898479280943,0.19476255656444286,0.33110092850416495,0.7561446225797654
0.9084801018428343,0.292372867665436,0.3439563837276622,0.7571921242159804
0.9031940297356247,0.3447802708602205,0.3688131003168486,0.7602923201527134
0.8888947859722952,0.3404192947181234,0.38284027455960934,0.755107559449141
